Hora,Tiempo_operacion,Tiempo_sin_operar,Factor_toneladas,Factor_kilometros,Toneladas_cargadas,Kms_andados
3224,3727.3259541102725,4255.45067012242,0.1932114822668863,0.14851955641957298,62636.00667068402,48147.61430054901
3225,3728.707837728587,4257.176943354211,0.19322337989622315,0.14850614481972546,62663.08703946816,48161.1153046403
3226,3729.9777157281865,4258.726135651646,0.19326275126997042,0.14848105971582876,62697.2007088585,48169.379465487444
3227,3731.006239060624,4260.533258651029,0.1933001805367623,0.14850528113411662,62726.63509676148,48190.52188039791
3228,3731.5168731400236,4261.687426064062,0.19329056823694576,0.14853529952772385,62732.10035372396,48206.85976059219
3229,3732.4023620536855,4263.219146579874,0.1932757720369752,0.14853516193071933,62742.18346129118,48218.25458043911
3230,3733.90180719416,4265.071902114432,0.19322269588632812,0.1485217012321911,62750.152557717825,48233.254213234584
3231,3735.266457786799,4266.319122389274,0.19325128912532633,0.14850606228106505,62782.37542550775,48245.80160522083
3232,3736.6334071156352,4267.837527186991,0.19320925886011786,0.14849330931687899,62791.691566402704,48259.31289892539
3233,3738.295492930739,4268.037734687023,0.19315323127323078,0.14847464542854732,62801.40515338132,48274.71071075533
3234,3738.7484539023117,4269.850394787233,0.1931565113378734,0.14852299483644057,62810.08126234874,48296.28217236853
3235,3739.913645267654,4271.406401598028,0.1931217655788234,0.14850815196889527,62818.35415140209,48306.50577779966
3236,3740.8717462050136,4272.540659030515,0.19316564152086368,0.14852671559371414,62848.72267888004,48324.92096036649
3237,3742.3753744982296,4274.292549324373,0.1931065111546918,0.14850066051302585,62854.73797330213,48335.864231586536
3238,3744.0281034487857,4275.433387664502,0.18558006473321706,0.14271938081771285,62865.187473447804,48346.144528496814
3239,3745.4547246111842,4276.926794139461,0.18554043195890255,0.1427201382376596,62875.710863693435,48364.82297424592
3240,3746.375989667735,4277.824836573686,0.18559708955695478,0.14271319304517174,62910.38110671439,48374.365055292015
3241,3747.9362548668705,4278.88221175546,0.1855455003191277,0.1427012562691572,62919.08751479083,48390.46388205026
3242,3748.959140597372,4280.052347413682,0.18559986971232237,0.14270926112733756,62954.70124610043,48406.38580861455
3243,3750.118348515458,4281.303428595851,0.18557075523903357,0.14270788499613604,62964.288777913374,48420.88652496858
3244,3750.8777854464047,4281.329191600863,0.18559436562232903,0.14271097793852844,62985.05232592638,48431.7418947599
3245,3751.493466605088,4283.139306355121,0.1856604129522343,0.14274253343220097,63017.80901850686,48450.40236424843
3246,3752.717603357325,4284.999506945151,0.18561716135133202,0.14272321868219442,63023.68666955686,48459.653995418215
3247,3754.3666152744718,4286.63105480247,0.18555650128003914,0.14270092772479334,63030.77509495311,48473.376137267034
3248,3755.2641505324327,4288.18502459494,0.1856257464191024,0.14271022147012785,63069.37067076675,48488.12209533273
3249,3756.0618952656855,4290.084744098612,0.18561385808217262,0.14272022541787432,63078.72861762541,48501.82233373381
3250,3757.2458471557165,4291.092960662703,0.18565040328490792,0.14270780372849312,63111.035104820345,48512.887941423076
3251,3758.5410837923264,4293.024233217139,0.1856966587419167,0.1426926409625665,63148.521152467845,48524.45551349139
3252,3759.1748026175264,4294.503446270801,0.1857328173922227,0.14271365663713503,63171.466761199845,48539.784962092395
3253,3760.703712970594,4295.249499704423,0.18568720787120277,0.14271576931545876,63181.640478854504,48560.24564603758
3254,3761.926266016719,4296.623782929871,0.18573787926102084,0.1427121727843915,63219.426934271294,48574.80776602871
3255,3763.0165614697007,4298.134330193101,0.18570001075050604,0.14271237925709687,63224.85641870882,48588.956194649436
3256,3764.2919578469828,4299.41977506489,0.18565703190219418,0.14271606358524289,63231.64730245957,48606.67923298207
3257,3764.810315350588,4301.133988657463,0.1856465239291817,0.14274432639992862,63236.77521304344,48622.999722488676
3258,3766.0525643607807,4302.870405340608,0.18561097813769878,0.14272085891415145,63245.5290661983,48631.04715773501
3259,3766.3407823574553,4304.743926966646,0.1857011788656983,0.1427671572760498,63281.10684421514,48650.54593953022
3260,3767.1027270683885,4306.50314736372,0.18569277886138205,0.14276689260959952,63291.04581114574,48660.29791720807
3261,3768.277114870361,4306.7907296123,0.18565262740089372,0.14274928858206343,63297.087299806415,48669.46569979236
3262,3768.8617683974767,4308.718136375653,0.18565322729782188,0.1427605630414032,63307.11249526788,48680.86138816035
3263,3769.40502197676,4309.788734405477,0.18564500552913965,0.1427791312649146,63313.4337488331,48694.21098774555
3264,3770.395298886056,4310.999451046281,0.18566804105649837,0.14279413604946922,63337.92533026592,48712.12231915001
3265,3771.891648677425,4312.21781395238,0.1856094699449215,0.142785705831158,63343.07353107002,48728.57762231998
3266,3773.0368214914065,4313.947921233196,0.18557660514075622,0.14278513068807774,63351.085733498185,48743.17562188536
3267,3774.376140146004,4315.7791642041775,0.1856307917555641,0.14279687578506597,63392.07801629414,48764.48893333255
3268,3775.9630350178422,4317.264886830924,0.1856408778223974,0.14279921694027237,63422.17631167005,48785.79125562452
3269,3776.8264266853175,4319.070333362955,0.1856253794149138,0.14281865275102223,63431.38201773703,48803.58790626005
3270,3777.874275597555,4320.127103195125,0.18560600435530297,0.14283576527982844,63442.357896595844,48822.97732119746
3271,3779.1650772340136,4322.085788188463,0.1855675275182412,0.14281811505625705,63450.87816657395,48833.623746609024
3272,3780.544374416183,4323.990124016169,0.18561160353963935,0.1427901484487828,63489.11245119315,48841.88067397023
3273,3782.0660111900033,4325.226852574661,0.18555640088048211,0.14275964858622478,63495.7764090656,48851.10232713711
3274,3782.690734807458,4325.967399674179,0.18562146983292405,0.14278287011224475,63528.53437817521,48867.11909298416
3275,3784.076025879093,4327.088856994168,0.18562266440823552,0.14277328834430633,63552.20868891908,48881.73459306301
3276,3784.7189451971813,4328.544933361919,0.18561004324151836,0.14281326372720973,63558.68440755632,48903.728483267936
3277,3786.0990454563516,4329.588926613405,0.1855738656423357,0.14279393851001235,63569.46826478114,48914.94128817938
3278,3787.1289632061594,4331.519749025033,0.18558217213768083,0.14278009384492485,63589.60703425105,48923.503563566606
3279,3788.290208430455,4332.692858131791,0.1855924499634329,0.14277795018110045,63612.62824966307,48937.77019975095
3280,3789.1311174741627,4332.799045665431,0.18557912575895383,0.14278469277522063,63622.18077522857,48950.944771019116
3281,3790.1282799525898,4333.929481639063,0.18562619588661722,0.14280958557285459,63655.06515686725,48972.36314759092
3282,3791.0626502451996,4335.857265076061,0.18569409464714898,0.1428238361179021,63694.04750224149,48989.32418627497
3283,3792.337150460275,4336.948484717878,0.18574766399353626,0.14282512066659042,63733.841259922505,49006.23444077615
3284,3792.937707899176,4338.340019136694,0.18579469699386103,0.14286056967424676,63760.07474495145,49026.16031520689
3285,3794.447769576129,4340.1984652414785,0.1857471737903388,0.14285703744703823,63769.143933932166,49044.466179701005
3286,3795.818912910966,4341.632376113501,0.18570604114935116,0.14285527654364436,63778.060831881645,49061.58389445403
3287,3796.9147403456336,4342.99882443295,0.18575503466873267,0.14287704673093288,63813.30410486858,49083.226459547695
3288,3797.0838198698143,4343.6741018744115,0.18582655669339992,0.142903468170343,63840.71715318144,49094.489259271526
3289,3797.9355174922525,4345.354272674981,0.18586354602857647,0.14289709538716766,63867.74736030603,49103.311443901846
3290,3799.366769243252,4346.91024087998,0.18589083608819418,0.14289082257855176,63901.197054128854,49119.65970440056
3291,3799.8906564036133,4348.248253922372,0.1859348588672148,0.14291025458293632,63925.143470048715,49133.11351735041
3292,3801.0850044154695,4349.437745936684,0.18599566924918928,0.14290514286761877,63966.14927783899,49146.798622467686
3293,3802.4647087815206,4350.316115417917,0.18595587726411023,0.14290047751071203,63975.677574132205,49163.03269850613
3294,3803.7545190351057,4351.867050148945,0.18591529659094166,0.14289243355381337,63983.412379887355,49176.940626652846
3295,3805.2824254557213,4352.930413588926,0.18587245626376536,0.14289125418550153,63994.363903934056,49196.28815826401
3296,3805.8786223943234,4354.748496079414,0.18590776897230582,0.14291743923386216,64016.5500745532,49213.01275259973
3297,3807.67683042322,4356.023531177632,0.18584147408029542,0.14289262741343525,64023.9575731488,49227.717119165645
3298,3808.366263722911,4357.5857998170195,0.18586832943973497,0.14292430880850693,64044.80358207182,49247.54697228883
3299,3808.801640014564,4358.351204828966,0.1858747648272803,0.14294747696986004,64054.34294923217,49261.16098687876
3300,3811.1068744463873,4359.595279580992,0.18583123294021492,0.1429056588963861,64078.100508638774,49276.55609410868
3301,3812.3404336572,4361.00256939591,0.18580291539080931,0.14291436846322708,64089.07339069443,49295.50986732023
3302,3813.0307271902157,4362.783311844174,0.18585961730574815,0.14292328533663087,64120.239637795974,49307.51197302953
3303,3814.1938544339077,4364.408938935917,0.1858181779392266,0.1429235850271985,64125.498235367675,49322.65616365879
3304,3814.8264905497776,4366.012107702291,0.1858945032888982,0.14295477392269276,64162.47842575632,49341.602012938194
3305,3815.6342064683954,4368.004097571285,0.18595104169748014,0.14296551961987686,64195.582257658665,49355.75886527066
3306,3817.272214095411,4369.309728267188,0.18588983066707293,0.1429366683634379,64201.99982026564,49366.98217243748
3307,3818.386745843877,4370.433802146565,0.18585235295782554,0.14292781132950297,64207.7972214394,49378.33598066622
3308,3819.949553859051,4372.235281224431,0.18587452564389692,0.14292177023807578,64241.73980119193,49396.45787261044
3309,3821.557242265399,4372.537857226506,0.18581738761432529,0.14288962005072559,64249.02069943989,49406.13079454579
3310,3822.4837485576268,4373.032812897215,0.18585167209748205,0.1429147335269658,64276.45459038455,49426.794368708725
3311,3823.682374838949,4374.797682781879,0.18582012655411728,0.14292327487255826,64285.696538806485,49445.248193358995
3312,3824.2607010715933,4376.145970493116,0.18582032208954763,0.1429358059568498,64295.48731113164,49457.06257992733
3313,3825.1018107438235,4377.208613305141,0.1858790601214642,0.14294515892740764,64329.9568429394,49471.177112140926
3314,3826.246264475159,4379.195111481226,0.18591043544469404,0.14296265993179644,64360.06586261308,49492.03731945418
3315,3827.1414249380105,4380.65125081373,0.18589446782280142,0.1429709504895988,64369.59396947068,49506.48688059534
3316,3828.258345730241,4381.779763454387,0.1859359168226755,0.14297655875308873,64402.736438877575,49522.8774927573
3317,3829.962646845939,4383.53046843046,0.18587899370856353,0.1429531731815448,64411.68260144826,49536.8208861533
3318,3830.9028693117725,4384.639885643187,0.18593646189794447,0.14297754480891675,64447.41415045824,49557.429190911294
3319,3831.798309235449,4385.797539481206,0.1859133159805136,0.14296956852455223,64454.453689089154,49566.247499886864
3320,3833.3519173921413,4387.649775024246,0.18586561029083074,0.14294053404171028,64464.04100638489,49576.27413441928
3321,3834.153768904283,4388.922386559271,0.18593739305168835,0.14297281123288239,64502.42716998389,49597.84146953819
3322,3834.851898640351,4390.69544029105,0.18598426221837813,0.14298562676165041,64530.43395231946,49611.31890309975
3323,3835.27210801017,4392.240380166359,0.18598556251512488,0.14300076196542322,64537.95617644104,49622.007128492216
3324,3836.3679490078557,4393.308369286479,0.18595905580819683,0.143010595930589,64547.19582339593,49639.59889037784
3325,3837.428696397808,4394.841172587819,0.18597782498000007,0.14301196039328906,64571.559644971676,49653.79787333606
3326,3838.7785797851793,4396.195737266208,0.18592870148499446,0.14299940155581536,64577.21214002098,49666.90250838552
3327,3839.6993499492123,4397.9317799273695,0.18591342055486543,0.14299500299034437,64587.39295934224,49677.287534140785
3328,3840.768408074505,4398.955557584595,0.18588036883299017,0.1430048779744018,64593.88997775489,49694.550382887675
3329,3841.8185615771627,4399.812402668767,0.18585028457942482,0.14299489001397275,64601.094206184585,49704.666213991586
3330,3842.4381137305136,4401.564207871464,0.18593920029448954,0.14301778967314624,64642.42398764951,49720.6430015069
3331,3843.8917245773823,4402.008599114623,0.18588801846491915,0.1430245019507011,64649.07821799656,49741.78696431617
3332,3845.1768875097446,4402.25237684305,0.18584246968964308,0.14300329640654524,64654.846445949755,49751.04014636913
3333,3846.950470845427,4403.483030566847,0.18577840897630626,0.14298711925660282,64662.371329607486,49768.35710709805
3334,3847.8664074910375,4404.738621115314,0.18582733388085662,0.1429931150508834,64694.80001188368,49782.294068882286
3335,3848.8829964749934,4406.056807221649,0.1858087282366757,0.14298637247657886,64705.41291924077,49793.098315255585
3336,3850.028537419811,4406.792543666506,0.18584570436771758,0.14299741913495478,64737.55143314072,49811.766204393156
3337,3851.0841504663167,4408.140880628828,0.18581777199656557,0.14298938730549504,64745.56874171035,49822.62517545462
3338,3852.3061479100666,4409.954754603873,0.1858417980741976,0.14297960243388097,64774.487527692356,49835.02403948006
3339,3853.5375282040927,4411.083535764418,0.185810442286694,0.1429933687069767,64784.26009524351,49855.753402246824
3340,3855.101688607677,4412.204154958437,0.18575906536516937,0.14298488633470213,64792.63595111222,49873.031330037185
3341,3856.8252471776505,4413.1985105498525,0.1857405118277906,0.14298294804825795,64815.129419466975,49894.65244457327
3342,3858.3621755624786,4413.773489840406,0.1857711598912712,0.14295127393621346,64851.65703658287,49903.47799776816
3343,3859.190900184596,4414.139943915144,0.18574853194926974,0.14297123985998622,64857.68532294456,49921.168085477686
3344,3860.5905773490854,4415.678311133467,0.18571101321727085,0.14297984680512446,64868.10320118526,49942.28019957798
3345,3861.7640534228094,4417.4220822679035,0.18568375742024268,0.14297067213177994,64878.29746090944,49954.255146608564
3346,3863.0546375695085,4417.802097979297,0.1857054324485699,0.1429716492124385,64907.55532728985,49971.29114174005
3347,3864.456896853585,4418.810129739366,0.18565706985374406,0.14295263448972917,64914.20649736397,49982.78192109115
3348,3865.969911667434,4419.952241655504,0.18560588236821068,0.1429565302619855,64921.71725769891,50003.71388767948
3349,3867.1856929080195,4421.069433354223,0.18564428580336298,0.14294743624622477,64955.57110414063,50016.25726892188
3350,3868.9985573072695,4422.667356082859,0.18563160405589166,0.14293282350271933,64981.581731931205,50034.58866746169
3351,3869.9056192546986,4424.337048883459,0.18561695862050856,0.1429417870355784,64991.688313524675,50049.457436633646
3352,3871.4170979111946,4426.278353227132,0.18565616780462413,0.14291431698179718,65030.80629518896,50059.38329090625
3353,3871.703648879103,4427.727466196769,0.18565777578826684,0.14292726032619893,65036.18296418332,50067.62261196703
3354,3872.6217834498834,4429.382857179576,0.18563612165454127,0.1429382095118753,65044.01835124309,50083.332056925705
3355,3873.5785850301554,4431.081890812284,0.1856858144008304,0.14293742199039536,65077.504527433084,50095.430050675786
3356,3874.3316878314595,4432.461410593781,0.18576630386556026,0.14294854897505221,65118.371636245785,50109.07006986682
3357,3875.174857402115,4434.334032998183,0.185800046819728,0.14296207757272644,65144.3741290647,50124.718626697366
3358,3876.1329432871967,4435.468522608618,0.18585858497897917,0.14296740781476455,65181.00967623805,50138.98062989559
3359,3877.4546377089955,4436.9408394774355,0.18590316249193597,0.14295557628160324,65218.87403675218,50151.92639751691
3360,3879.074304772234,4438.14321860369,0.18584326876000581,0.14292761967329576,65225.09607184361,50163.06367571205
3361,3880.525949339811,4439.721978792827,0.18579507310900065,0.14292003592030353,65232.58342380018,50179.1732692188
3362,3881.489635677775,4440.835932032777,0.18581227245539178,0.14294657323859183,65254.823409111,50200.95427690998
3363,3882.684908300316,4442.434531537579,0.18578487871617877,0.14293434884001383,65265.29480913657,50212.1188756526
3364,3883.648008279845,4443.74968048428,0.18582845437662668,0.142935574618243,65296.79557310132,50225.004708133165
3365,3884.5153751150865,4444.9747734641305,0.18588762142158816,0.14293738998426425,65332.17372459671,50236.85989834212
3366,3885.5420223378824,4446.652060337447,0.18592417388769758,0.1429281801487338,65362.29065706829,50246.89936022093
3367,3887.4372140406,4447.913502144397,0.18585733432645002,0.1429177276552187,65370.66228533387,50267.731122876874
3368,3888.9524233682637,4449.2654104266885,0.1858511955753712,0.14289700977717368,65393.98186404261,50280.03417930529
3369,3890.627754352772,4451.081404908048,0.18585724254263108,0.14287713101323285,65424.28170655336,50294.69683803019
3370,3892.2515739589035,4452.955572630991,0.18580538651056763,0.14285446232516621,65433.32599380683,50307.70516688418
3371,3893.210592294683,4454.538665513251,0.18577676319125933,0.1428533288807893,65439.365732446786,50319.701313255
3372,3893.976589790054,4454.699866966862,0.18575864263139466,0.14288639078530235,65445.85689297338,50341.250080322905
3373,3894.8566839250934,4455.835972380126,0.18573482015682322,0.14288132538216156,65452.25363752567,50350.84289032552
3374,3895.8113947621987,4457.127193280666,0.1857134156536972,0.14288276379655063,65460.75263838189,50363.69195112665
3375,3896.6254583863333,4458.242659145447,0.18570508945577496,0.14289779271813702,65471.49577776225,50379.514422651766
3376,3897.7405060063634,4459.461239434059,0.18567428794351523,0.14291625766187754,65479.36854677429,50400.44268065103
3377,3899.1022281701057,4461.186980897669,0.18567417523594693,0.14292603293395292,65502.20478462811,50421.4992009389
3378,3899.932089661778,4462.508744946029,0.18569962608042095,0.14294893302132286,65525.12634969192,50440.31103067149
3379,3901.0296234323005,4464.237454037007,0.18574459900474327,0.1429427109075041,65559.44008843244,50452.31001079781
3380,3901.8385634045203,4466.087519040943,0.18572350708726362,0.14293691231551314,65565.58883517075,50460.72502736233
3381,3902.7853557265166,4467.945111830385,0.18570149468850347,0.14295238882428735,65573.72563576688,50478.43443298689
3382,3903.896847908712,4469.88989956919,0.18567086466075286,0.14295758479851725,65581.58171847291,50494.645710136814
3383,3904.797799860578,4471.769535404609,0.1857155270965844,0.1429676341173156,65612.49586081966,50509.84938311102
3384,3905.3370045697397,4473.444729343112,0.18570712208195211,0.14298460752300898,65618.58627667143,50522.82163332495
3385,3905.8635125837136,4474.4519133048225,0.18570920262129215,0.1430271383477984,65628.16806069863,50544.66305513017
3386,3907.124028864464,4475.942781942257,0.18571213961411728,0.1430093096244027,65650.38609713619,50554.67247232791
3387,3908.603389205872,4477.55575717126,0.18566533797376594,0.1429959107002492,65658.69247045646,50569.075669509984
3388,3909.8092667614137,4477.664937073683,0.18571832020795795,0.1429748582774756,65697.69182883616,50577.229903152154
3389,3911.5890520308612,4478.041814523271,0.18565140253562193,0.14294229069957878,65703.91524853687,50588.72718052737
3390,3912.773345965541,4479.118967583011,0.18568089412113759,0.1429300481285118,65734.24865403227,50599.70961623475
3391,3912.8347709718605,4479.94595688384,0.18570281694203708,0.14296758218321276,65743.04176842887,50613.79187336704
3392,3913.893991529829,4481.11817847705,0.18566920881372626,0.14297955439140245,65748.93741533585,50631.73281889885
3393,3915.2632779061496,4482.466180648685,0.18568447499286522,0.14298609122025518,65777.34778925311,50651.762090406235
3394,3916.3474190225747,4484.436864669956,0.18574220300226701,0.14299067741660498,65816.01699769968,50667.41270021979
3395,3917.0836830958524,4485.661781368836,0.18573278042031022,0.14299903349761386,65825.05082187947,50679.89951024691
3396,3917.788031341433,4487.18069563872,0.18572584228239317,0.14300934457130982,65834.42774836044,50692.667465225524
3397,3918.94328703311,4488.1203611552755,0.18578952337128693,0.14299188494818701,65876.42039714738,50701.4246836864
3398,3920.054946975242,4489.840040942322,0.1857614565110618,0.1429976035636738,65885.15246744062,50717.835067740496
3399,3921.4689973854165,4489.98860530802,0.18580119067778217,0.14298764401531933,65923.01654090121,50732.596422987066
3400,3923.019653500991,4491.343506312075,0.18582045517618345,0.14298014202542836,65955.92213001652,50749.99469044754
3401,3923.9209695158606,4492.4051979689,0.18579476933465952,0.1430040165004011,65961.95640177466,50770.13058794681
3402,3925.123193625609,4492.592417356458,0.18576841439246225,0.14299815413336633,65972.80649394705,50783.60378154246
3403,3926.566092092284,4494.239544538771,0.1857569394934649,0.14298862106744137,65992.98185459865,50798.88536734702
3404,3927.6509134794856,4494.74836484396,0.18573058100777423,0.14297605162506027,66001.84738202201,50808.453230684354
3405,3928.709753471465,4495.856044499934,0.18579474196001222,0.1429825138171857,66042.44716062634,50824.447527677454
3406,3930.2731788102847,4497.678650223853,0.18575049541033647,0.14295313191916428,66052.99457206953,50834.2248340052
3407,3930.8374583242953,4497.94183757367,0.1858068027954022,0.14296710882639696,66082.50378858566,50846.494146215926
3408,3931.9865813991546,4499.110049710106,0.18585928494450332,0.14294973094558855,66120.49286769105,50855.1760986729
3409,3932.857329372714,4499.782945166302,0.1858402806338619,0.14297674329035878,66128.37302302766,50876.05002356928
3410,3933.4274259328768,4500.034480618786,0.18582936442029055,0.14299958819831346,66134.07388860868,50891.55506423966
3411,3934.7554117081054,4501.406689632392,0.1857929309547412,0.14300133007899157,66143.43123330543,50909.356958554505
3412,3935.6183330072176,4503.306170892954,0.18578307320446766,0.14301711489869276,66154.42679297795,50926.14248713464
3413,3937.230499593976,4504.606620592295,0.18580068805240563,0.14298686757959644,66187.8008937314,50936.22860593133
3414,3938.994927546431,4506.271632311532,0.1857433822644864,0.14297805175911532,66197.03905651085,50955.91326664248
3415,3939.6757404396553,4507.465955258661,0.18572590246595794,0.14301415284929292,66202.24980460129,50977.58873056334
3416,3940.9983722203388,4508.480671932801,0.1857227592604282,0.14302314777745817,66223.35451243608,50997.910307103804
3417,3941.7139449036636,4510.169968116875,0.18577531650453866,0.14304147578454313,66254.12257425308,51013.70649313167
3418,3943.0542569987724,4511.027109426478,0.18577552734019653,0.14303363048229958,66276.72636727084,51028.253960668684
3419,3944.509553652121,4512.070027784228,0.18581611343737425,0.14302044970683664,66315.67240348119,51042.38332352002
3420,3945.170250423303,4513.734175966582,0.18580018005697066,0.14303126140430333,66321.09273838437,51054.792030741155
3421,3946.489877586772,4513.972107310966,0.1858182576124271,0.1430429409368224,66349.73151558907,51076.03982679743
3422,3947.9380823635706,4515.949996640488,0.18581691768265562,0.14302285305792362,66373.60060592377,51087.60733292708
3423,3948.781810156609,4516.305812572069,0.18586411605430292,0.14302423417068746,66404.64835254832,51099.01888335563
3424,3950.2906925699376,4518.261062954593,0.18582209087029078,0.1430088072453721,66415.0021626535,51113.03073814682
3425,3950.9221157130896,4520.243257025399,0.18586516628561556,0.14301014107770957,66441.01620376916,51121.6775608522
3426,3952.084946460956,4521.884349358809,0.18583953085600058,0.14300456049205373,66451.40447959595,51134.72815989661
3427,3952.9414573427625,4523.630711317825,0.18586209198127607,0.1430155286113344,66473.87510334686,51149.733038121056
3428,3953.739217868095,4525.196522538398,0.1858501928638578,0.14304610459473646,66483.03389156415,51170.993547446174
3429,3954.712221537395,4525.578804638067,0.18589705644964433,0.14305530215006035,66516.16351672642,51186.877573425525
3430,3955.784964599414,4527.16278826992,0.1858668575348351,0.14304878011379085,66523.3980268122,51198.42807358027
3431,3956.5924218991836,4528.965817781435,0.18591960751388245,0.1430664866122908,66555.8603638338,51215.2173352718
3432,3957.0907199830367,4530.308883837432,0.1859203553185182,0.14308127999155779,66564.5102244703,51226.963871769854
3433,3959.2705622748977,4531.919923527389,0.18583602708003544,0.14305479549208278,66570.97019219895,51245.69587603746
3434,3960.4079443278883,4532.972714416336,0.18579693007381437,0.14305265612706822,66576.08455629656,51259.650665567024
3435,3961.191387020823,4534.453065287104,0.18578957615386923,0.14305433614880983,66586.61891936418,51270.39289876245
3436,3962.509382883297,4534.878212527341,0.18583679985576054,0.14305389810713118,66625.7046076307,51287.29490420344
3437,3963.866160719106,4536.161567201266,0.18586546292807726,0.14305507589531005,66658.79722018862,51305.27826524813
3438,3964.5386930054315,4538.065033395657,0.18593003571990188,0.14307150417452152,66693.26925224572,51319.87585163359
3439,3966.2165837103694,4539.054352227719,0.18587183113581743,0.143035859146196,66700.60861901536,51328.80437608472
3440,3966.6930081763567,4540.441275587847,0.18587424051281004,0.143051720120808,66709.48545396824,51340.6624620828
3441,3967.817009915339,4541.575144254845,0.18584884800877116,0.1430469566514486,66719.27240162806,51353.50027352038
3442,3968.8429066024646,4543.445900161061,0.1859175105440877,0.14303486630266626,66761.17901746368,51362.43642153779
3443,3969.661672850866,4543.917983118392,0.18595798477089528,0.14303274047113604,66789.4886485623,51372.26889095043
3444,3970.0840072548226,4545.815178239347,0.1859571090562457,0.14305551702684666,66796.27985857608,51385.91581216885
3445,3971.224405710519,4547.792994207226,0.1860144272974192,0.143062371586554,66836.06172864269,51403.1391936963
3446,3972.462324187387,4548.829898374871,0.18604456385245435,0.14305162407756408,66867.72762153829,51415.299843016895
3447,3972.849958896337,4550.669146273428,0.18605373288098695,0.14307609009746367,66877.54843892386,51429.1113528246
3448,3974.029676696329,4551.861103275322,0.18602709431534806,0.14308820044928197,66887.82923810174,51448.73736195968
3449,3975.5524343232314,4553.501804737368,0.1860237519060623,0.14306219913935933,66912.25687440258,51459.098742743874
3450,3976.5547574605607,4555.216434887508,0.18605823567663665,0.1430741233073003,66941.5337573303,51476.36287286766
3451,3978.032215506755,4556.371317978129,0.18609109105024224,0.14305451736543418,66978.23072795477,51488.43191096863
3452,3979.491732201864,4557.542926155348,0.18610819191495925,0.14305237767115694,67008.96187942947,51506.55230968263
3453,3980.1029889290558,4558.555737449788,0.18609598339469816,0.14306017990366404,67014.85817111381,51517.27345906386
3454,3981.5849675634936,4560.421750790205,0.18605594266895145,0.1430503435415111,67025.38654066733,51532.912268784305
3455,3982.1993422621395,4561.177979582477,0.18313255399709508,0.14078894254638766,67055.57328804841,51551.09263214823
3456,3983.582377794876,4562.872920070666,0.1830915415479936,0.1407921558266989,67063.83970721108,51570.17353485651
3457,3984.5700450523505,4563.230095208864,0.1831058266385918,0.1408144972958269,67085.70086636496,51591.14494964086
3458,3985.4676772085963,4565.011225569586,0.18309164875762024,0.14081058488638312,67095.61811982442,51601.33351179223
3459,3986.6094166230073,4566.111930198327,0.1830681140376056,0.14082996414381188,67106.21239489748,51623.21977850885
3460,3987.806867696488,4568.054254818353,0.18303267371115214,0.1408177512008847,67113.37391730303,51634.24758495942
3461,3989.2014656136084,4568.092876930641,0.18299867402993797,0.14081048760351692,67124.37333668942,51649.6405764856
3462,3990.161022770381,4569.418693222728,0.18303366846623678,0.1408043956168519,67153.35847790615,51659.82921807402
3463,3991.1595304766556,4570.598156040285,0.18310070444265514,0.14080307718160578,67194.7641332917,51672.27285803702
3464,3992.320746472739,4572.49901624017,0.1831133863037298,0.14081092726753186,67218.96962592468,51690.188434911375
3465,3993.976589842904,4574.446252767596,0.18306242110654422,0.14079832778207557,67228.13263124703,51707.000252564605
3466,3995.6134007746123,4575.732535496095,0.18305675839973853,0.14079350331582852,67253.60362158708,51726.418337531664
3467,3997.0703670155945,4577.629196597809,0.18300890518295362,0.1407707313221656,67260.53976906555,51736.91063257008
3468,3998.2818054511345,4579.301654044763,0.18306652070937943,0.14077464873702464,67302.10682486832,51754.03132598632
3469,3999.8274654241304,4580.367112145104,0.18301834378737297,0.14077821920363584,67310.40605669268,51775.35159832754
3470,4001.384684930318,4581.990652104446,0.18296626759284146,0.14075868061112792,67317.45143989906,51788.32017205446
3471,4002.2432744298453,4583.297676838662,0.18294928880175823,0.14075463202858254,67325.64773002164,51797.94266701787
3472,4003.1615294981502,4584.905964900586,0.1829245663142459,0.14075125577110267,67331.99459184217,51808.58417941658
3473,4004.4335156975894,4586.712550017289,0.17809911643506113,0.13699850665358848,67362.52858448564,51817.02192132513
3474,4005.840771308888,4588.595647167213,0.1781275985415887,0.1369834163075905,67396.97800903305,51829.52205089866
3475,4007.988753226619,4590.529192413847,0.17805075500914375,0.13693253949086429,67404.02673490327,51838.053437327006
3476,4009.4071226580413,4592.185790137524,0.17808541768613964,0.13692430068395953,67441.00681540288,51853.27813811166
3477,4010.526900282916,4593.7708022221195,0.17804928073461065,0.13692682675657325,67446.15335358103,51868.71700654869
3478,4012.2077969280704,4595.637292221345,0.1780028141903146,0.13690029452031846,67456.81227527339,51880.40149754691
3479,4013.6115676622367,4596.941039389259,0.1780361788329511,0.13689057181910833,67493.06217067406,51894.867295681404
3480,4015.599211902064,4598.573718801969,0.17796191275727496,0.13687684116147641,67498.31845756457,51915.35914082906
3481,4016.856772505428,4600.239685210891,0.178003254949105,0.1368855945819355,67535.14222045646,51934.93849686056
3482,4017.390478912337,4602.152145246277,0.17800171125499045,0.13691385226533434,67543.52962881065,51952.561421338294
3483,4019.07247662882,4602.5574907064765,0.17795360844140415,0.13691420155350975,67553.5482322649,51974.445471121464
